date,S&P/ASX 200,CAC 40,Colcap,DAX,Hang Seng,Ibovespa,Dow Jones,IPSA,Merval,Mexbol,Nasdaq 100,Nikkei 225,Russell 2000,Swiss Market,SMLLBV,Bvl,S&P 500,FTSE 100
2022-05-12,13.6799,11.2945,8.0212,11.5523,9.8861,6.8088,16.1822,8.3073,9.5254,12.6593,21.1852,18.0936,18.8488,17.2146,15.2995,7.5052,17.2964,10.2668
2022-05-13,13.9581,11.6009,7.9913,11.7172,10.1955,6.8804,16.4228,8.5321,9.8999,12.7367,21.9705,18.5065,19.3716,17.4221,15.7593,7.771,17.7009,10.538
2022-05-16,13.9804,11.5748,7.9461,11.6355,10.2586,6.9844,16.4394,6.6939,9.7126,13.0058,21.7206,18.5041,19.2748,17.4764,15.7887,7.8518,17.6251,10.5892
2022-05-17,14.0416,11.7198,7.891,11.8122,10.5592,6.9927,16.6387,6.9036,9.8609,13.2341,22.2911,18.5784,19.9363,17.6173,16.044,7.9609,17.9695,10.6737
2022-05-18,14.1865,11.547,7.692,11.7376,10.5897,6.7886,16.0631,6.746,9.9109,12.9522,21.1905,18.7591,19.2475,17.4605,15.6032,7.7679,17.2626,10.5419
2022-05-19,13.9526,11.4267,7.3424,11.5914,10.3218,6.8324,15.9454,6.7031,9.6811,13.1642,21.133,18.407,19.2546,17.1769,15.4343,7.9408,17.1682,10.3584
2022-05-20,14.0904,11.402,7.6138,11.6595,10.6266,6.934,15.9495,6.7033,9.6337,13.2317,21.0838,18.6704,19.2401,17.2111,15.4771,7.9808,17.1738,10.4685
2022-05-23,14.0991,11.5554,7.5775,11.8235,10.4659,7.068,16.2325,6.8016,9.8776,13.1346,21.4421,18.9609,19.4264,17.5174,15.5611,8.0852,17.4926,10.6394
2022-05-24,14.0899,11.3434,7.5621,11.6273,10.2812,7.051,16.2459,6.8002,10.363,13.104,20.9872,18.8315,19.1486,17.5841,15.4684,8.0655,17.3458,10.5843
2022-05-25,13.9411,11.4126,7.6424,11.6967,10.3195,6.9929,16.3421,6.864,10.2849,13.2125,21.3296,18.7752,19.5386,17.5945,15.3522,8.0613,17.5114,10.652
2022-05-26,13.8632,11.6011,7.7333,11.8852,10.2852,7.0189,16.6107,6.9314,9.7839,13.3215,21.9964,18.6964,19.9906,17.6158,15.6874,8.1561,17.8741,10.7125
2022-05-27,14.0299,11.7761,7.8586,12.0842,10.5951,7.0324,16.9022,7.0514,9.7632,13.404,22.7195,18.8383,20.5394,17.8706,15.7953,8.2604,18.3181,10.7726
2022-05-30,14.2234,11.871,7.8569,12.1564,10.7868,6.9843,16.9026,7.0477,9.6149,13.3712,22.7111,19.2574,20.5347,18.0782,15.546,8.3052,18.3166,10.7901
2022-05-31,14.1218,11.68,8.2124,11.9949,10.9408,7.0384,16.8725,7.0242,9.4902,13.2853,22.6402,19.0911,20.2359,17.8823,15.4299,8.1861,18.1975,10.7793
2022-06-01,14.6429,11.5606,8.2291,11.9495,10.8884,7.0117,16.7799,6.9003,9.3942,13.2754,22.4789,19.2208,20.1137,17.6713,15.3609,8.1698,18.0631,10.6286
2022-06-02,14.2893,11.74,8.2664,12.0783,10.7707,7.0733,17.0047,6.9865,9.3882,13.1442,23.1203,19.2127,20.6104,17.7895,15.7107,8.3253,18.3921,10.6413
2022-06-03,14.4009,11.6908,8.0909,12.0511,10.767,6.9713,16.8263,6.9901,9.3493,13.0738,22.5072,19.4343,20.4428,17.7369,15.7052,8.2424,18.0871,10.643
2022-06-06,14.3298,11.7488,8.0662,12.1968,11.061,6.8162,16.8257,6.7779,9.1148,12.8983,22.591,19.4306,20.5135,17.6857,15.44,8.0919,18.1212,10.7544
2022-06-07,14.1053,11.6685,7.9512,12.1226,10.9976,6.8113,16.9509,6.8066,9.1761,12.9224,22.7931,19.4568,20.8561,17.6657,15.1583,8.0986,18.2848,10.7584
2022-06-08,14.1892,11.5848,7.8139,12.0186,11.2464,6.7041,16.8103,6.7045,9.0843,12.8572,22.6214,19.6384,20.5323,17.5741,14.9885,8.0926,18.0875,10.7472
2022-06-09,13.9963,11.4075,7.6492,11.8251,11.1784,6.6271,16.4787,6.5864,8.9777,12.7239,22.0269,19.4519,20.1339,17.3648,14.9351,8.0322,17.6561,10.5573
2022-06-10,13.7162,11.0424,7.6549,11.4502,11.1563,6.5133,16.0282,6.5811,8.9926,12.5031,21.2349,19.1727,19.5849,16.8949,13.8508,7.9694,17.1429,10.2646
2022-06-13,13.7105,10.7478,7.1624,11.1764,10.8558,6.2581,15.5791,6.3829,7.9681,12.4062,20.2603,18.7229,18.6344,16.5255,13.5032,7.8014,16.4582,10.0318
2022-06-14,13.201,10.5971,7.2498,11.0695,10.8709,6.2371,15.5018,6.3684,7.9016,12.3315,20.3086,18.4841,18.51,16.1751,13.3242,7.6927,16.4027,9.975
2022-06-15,13.0148,10.7146,7.0759,11.212,10.9856,6.2683,15.6602,6.3684,7.9786,12.3331,20.8125,18.2872,18.769,16.2495,13.7602,7.7897,16.6427,10.0851
2022-06-16,13.0326,10.4952,7.1222,10.8455,10.7449,6.2634,15.2779,6.1396,7.6886,12.1343,19.9941,18.3292,17.8711,15.9473,13.7371,7.6084,16.1052,9.8186
2022-06-17,12.7956,10.4293,7.0187,10.9197,10.8675,6.0788,15.2574,6.1833,7.7744,12.2683,20.2536,18.015,18.0672,15.8807,13.5306,7.5996,16.1393,9.7468
2022-06-20,12.5872,10.4996,7.139,10.9449,10.9191,6.0949,15.2593,6.1855,7.7744,12.2046,20.2611,17.8964,18.0598,15.9527,13.6821,7.4121,16.1415,9.948
2022-06-21,12.7213,10.6042,6.8632,10.9394,11.113,6.0767,15.5789,6.0894,7.6693,12.2813,20.6846,18.2265,18.3372,15.9726,13.7061,7.4608,16.4705,9.9979
2022-06-22,12.6842,10.5296,6.7073,10.7977,10.8285,6.0826,15.5588,6.0214,7.5868,12.0192,20.6607,18.1761,18.2974,16.0679,13.7092,7.2937,16.4553,9.9118
2022-06-23,12.704,10.4655,6.408,10.6064,10.9658,5.9933,15.6617,5.8781,7.3673,11.8963,20.9699,18.1874,18.574,16.0379,13.7413,7.0845,16.6299,9.814
2022-06-24,12.8028,10.8194,6.4593,10.7715,11.1904,6.0884,16.0822,5.9353,7.3152,12.1831,21.7177,18.3947,19.1868,16.6197,13.7839,7.2327,17.1485,10.0778
2022-06-27,13.0631,10.7839,6.3884,10.8317,11.4614,6.1717,16.0589,5.8705,7.6719,12.4208,21.5379,18.6591,21.3088,16.7577,14.1101,7.2076,17.1014,10.1465
2022-06-28,13.1874,10.8385,6.4735,10.843,11.5789,6.1805,15.831,5.8972,7.8772,12.4683,20.9316,18.756,20.9208,16.6589,14.0269,7.1558,16.7811,10.2239
2022-06-29,13.0417,10.7183,6.3214,10.6499,11.3543,6.1121,15.9051,5.8927,7.8809,12.3608,20.9659,18.5372,20.7235,16.6771,13.9068,7.1691,16.7761,10.1711
2022-06-30,12.7956,10.5384,6.1645,10.4708,11.2829,6.0428,15.8257,5.7498,7.8778,12.2006,20.7463,18.185,20.595,16.6067,13.721,7.0565,16.6432,9.9751
2022-07-01,12.6608,10.5068,6.3306,10.5169,11.2867,6.0665,16.0173,5.8029,8.0273,12.2666,20.9553,17.864,20.8063,16.5891,13.8739,7.0332,16.8334,9.9021
2022-07-04,12.8369,10.5752,6.3673,10.4809,11.272,6.0434,16.0193,5.8134,8.0455,12.3324,20.9585,17.9936,20.8015,16.7858,13.8349,6.9317,16.8294,9.9985
2022-07-05,12.8257,10.2318,6.2674,10.1558,11.2802,6.0331,15.9712,5.7895,8.3717,12.1877,21.3392,18.1988,20.9548,16.4584,13.8912,6.8771,16.8618,9.6687
2022-07-06,12.7633,10.3336,6.3015,10.3111,11.135,6.0576,16.0125,5.7734,8.5869,12.2192,21.476,17.9899,20.7598,16.6954,14.1182,6.7781,16.9137,9.6859
2022-07-07,12.8787,10.495,6.3424,10.5182,11.1806,6.1808,16.2109,5.9376,13.4305,12.1651,21.9434,18.2091,21.31,16.8414,14.4255,7.0252,17.1657,9.8493
2022-07-08,12.8505,10.5425,6.3417,10.6652,11.2097,6.2073,16.2136,5.9295,13.9102,12.2086,21.9771,18.2408,21.276,16.9433,14.4589,7.0331,17.1587,9.8763
2022-07-11,12.6881,10.4394,6.2506,10.5126,10.8988,6.1018,16.1423,5.8693,13.7123,12.1298,21.504,18.4371,20.8275,16.9506,14.1139,6.9747,16.9639,9.8158
2022-07-12,12.6895,10.5078,6.3107,10.5643,10.7665,6.1071,16.0889,5.7533,13.9853,12.2777,21.316,18.1114,20.7566,17.0254,14.2211,6.9616,16.8298,9.8397
2022-07-13,12.747,10.4422,6.1402,10.5496,10.7538,6.0972,15.9986,5.8271,9.4762,12.2232,21.3084,18.2043,20.6953,16.8108,14.0829,6.919,16.7602,9.7723
2022-07-14,12.763,10.2546,5.9299,10.3477,10.7581,6.0002,15.9281,5.797,9.3172,11.9986,21.4168,18.1062,20.4583,16.6032,13.9762,6.6912,16.7276,9.5515
2022-07-15,12.6911,10.4509,5.9058,10.6343,10.5275,6.0175,16.272,5.7555,9.5135,12.0854,21.8224,18.166,20.7966,16.9302,14.0038,6.7202,17.0449,9.751
2022-07-18,12.8644,10.5563,5.9495,10.7141,10.8062,6.0424,16.1535,5.8488,9.6106,12.0886,21.619,18.1608,20.7463,17.004,13.9584,6.8843,16.8901,9.8498
2022-07-19,12.8907,10.7566,6.0544,11.0189,10.7096,6.1179,16.5716,5.9393,9.6607,12.2324,22.3137,18.3647,21.4607,17.2924,14.4637,6.6725,17.3565,9.9831
2022-07-20,13.1277,10.7114,6.0592,11.0083,10.8378,6.1169,16.6053,5.9101,9.6214,12.198,22.664,18.8517,21.7832,17.1382,14.8221,6.7276,17.4664,9.9563
2022-07-21,13.2277,10.7363,6.0066,10.9907,10.6797,6.1408,16.6986,5.9752,10.006,12.2902,22.9867,18.9529,21.8139,17.2733,14.8582,6.8533,17.6398,10.0015
2022-07-22,13.2256,10.7701,5.8686,11.0141,10.6999,6.0954,16.6252,5.9851,10.0338,12.2755,22.5792,19.0746,21.4475,17.2671,14.7145,6.9685,17.4795,10.0326
2022-07-25,13.2575,10.7784,5.9389,10.9896,10.6913,6.1643,16.6917,6.027,10.002,12.2088,22.4757,18.9234,21.76,17.3059,14.8052,6.9294,17.5226,10.1096
2022-07-26,13.3627,10.6975,5.9272,10.9051,10.8797,6.1732,16.6163,5.9952,9.9794,12.0439,22.0875,18.917,21.5663,17.3684,14.6337,6.9981,17.3413,10.1184
2022-07-27,13.4054,10.7616,5.9909,10.9489,10.7574,6.2667,16.8892,6.0301,10.5566,12.0987,23.1676,18.8237,22.0425,17.409,15.12,7.1087,17.831,10.1679
2022-07-28,13.5728,10.9173,6.0749,11.0331,10.7269,6.3563,17.1604,6.0496,10.6496,12.4436,23.6328,18.8629,22.3677,17.6824,15.2697,6.9724,18.1059,10.1569
2022-07-29,13.688,11.025,5.9675,11.1983,10.4806,6.405,17.344,6.0515,10.2343,12.4396,24.153,18.7389,22.5876,17.7594,15.2079,6.9724,18.3858,10.2718
2022-08-01,13.7625,10.9392,5.9606,11.1828,10.4728,6.2507,17.2973,5.9944,9.8037,12.3052,24.1491,18.769,22.5242,17.8102,15.359,7.0622,18.3259,10.2365
2022-08-02,13.7656,10.8257,6.0052,11.1616,10.195,6.319,17.0745,5.913,9.8868,12.1288,24.1251,18.4548,22.6204,17.7592,15.4421,7.178,18.2092,10.1559
2022-08-03,13.7059,10.8938,6.03,11.2788,10.2359,6.3751,17.2971,5.8243,10.3696,12.1313,24.816,18.4983,22.9056,17.8202,15.9411,7.1366,18.4951,10.1326
2022-08-04,13.7124,11.0104,6.0402,11.3252,10.4898,6.5091,17.2464,5.7943,10.3472,12.1575,24.9569,18.6064,22.9462,17.9002,16.6366,7.1661,18.4637,10.0845
2022-08-05,13.7822,10.9038,6.1308,11.2479,10.509,6.5431,17.2883,5.8521,10.4,12.0992,24.7699,18.6418,23.1929,17.73,16.6723,7.2092,18.4483,10.0651
2022-08-08,13.7946,10.961,6.3224,11.3533,10.4155,6.6631,17.3061,5.9227,10.5542,12.2959,24.8115,23.6881,23.5193,17.8644,16.9129,7.4292,18.4572,10.0766
2022-08-09,13.7988,10.878,6.3204,11.2124,10.3868,6.6605,17.2775,5.8955,10.5353,12.2607,24.5884,23.3959,23.3438,17.8456,16.5187,7.4188,18.4073,10.0884
2022-08-10,13.7521,10.9593,6.2047,11.3644,10.1761,6.7372,17.5602,5.9263,10.0452,12.4766,25.3059,23.2682,24.251,17.9727,17.1261,7.6559,18.8005,10.1063
2022-08-11,13.9137,11.0015,6.2538,11.5403,10.4302,6.6746,17.5882,6.0174,9.9115,12.6514,25.1542,23.2687,24.4363,17.9979,17.3414,7.6689,18.7946,10.0781
2022-08-12,13.8356,10.9976,6.2369,11.6345,10.4697,6.6421,17.8111,6.0983,10.0885,12.7209,25.6777,23.8633,24.9587,17.9599,17.9042,7.6691,19.1179,10.1159
2022-08-15,13.9029,10.9922,6.2218,11.6361,10.4067,6.6676,17.8932,6.123,10.663,12.7074,25.8715,24.1491,25.0546,18.0319,18.2976,7.6177,19.1997,10.0881
2022-08-16,14.1532,11.0214,6.1842,11.7192,10.3285,6.7047,18.0144,6.1184,10.5736,12.7363,25.8007,24.1299,24.9584,17.9421,18.1769,7.8709,19.2351,10.1195
2022-08-17,14.0934,10.9117,6.1896,11.4791,10.3768,6.8223,17.9336,6.1249,9.8605,12.6984,25.5292,24.4255,24.4509,17.9046,18.3214,7.7434,19.1053,10.0819
2022-08-18,14.0614,10.9398,6.154,11.5302,10.3077,6.8307,17.9271,5.9918,9.8073,12.7746,25.5962,24.2075,24.7603,17.9501,18.1579,7.7199,19.1494,10.0734
2022-08-19,14.0495,10.8123,6.0866,11.4028,10.337,6.6953,17.7757,5.8314,9.7614,12.7086,25.1079,24.0708,24.2544,17.9173,17.6806,7.6396,18.8929,10.0449
2022-08-22,13.9874,10.581,6.0188,11.1398,10.3184,6.569,17.4428,5.8215,9.873,12.6039,24.46,23.9685,23.7274,17.7646,17.4195,7.5956,18.49,10.0125
2022-08-23,13.8699,10.5661,6.0048,11.1073,10.2416,6.7028,17.3594,5.907,10.2391,12.5936,24.4649,23.677,23.7796,17.5337,17.6879,7.6518,18.4578,9.9327
2022-08-24,14.0204,10.5949,6.016,11.1265,10.1457,6.7097,17.4663,5.9214,10.4789,12.4136,24.6159,23.843,23.9773,17.6349,18.0007,7.6612,18.548,9.8834
2022-08-25,14.0028,10.5772,6.0629,11.1761,10.5517,6.7411,17.6555,5.9068,10.6547,12.4902,25.0959,23.9753,24.3869,17.7697,18.2717,7.5205,18.8158,9.8966
2022-08-26,14.1045,10.4038,6.036,10.9215,10.7356,6.6527,17.1232,5.9277,10.5728,12.3644,24.0777,24.1283,23.5301,17.5752,18.0395,7.4756,18.1859,9.8189
2022-08-29,13.8349,10.3179,5.9986,10.8591,10.6534,6.6473,17.0261,5.8555,10.7376,12.1209,23.8414,23.4914,23.3151,17.4834,18.4036,7.5578,18.0682,9.8067
2022-08-30,13.8575,10.2986,5.9088,10.9162,10.6363,6.5355,16.8621,5.8817,10.5204,11.9457,23.5667,23.6993,22.9413,17.4545,18.4211,7.5565,17.868,9.6695
2022-08-31,13.8077,10.1635,5.7105,10.8033,10.6309,6.4713,16.705,5.7562,10.1408,11.6835,23.4398,23.6224,22.863,17.3365,18.2814,7.4326,17.7339,9.565
2022-09-01,13.5151,9.9796,5.6849,10.6221,10.4562,6.5181,16.7975,5.7551,10.1572,11.8012,23.4968,23.281,22.598,16.9827,18.4957,7.2667,17.8012,9.2823
2022-09-02,13.4352,10.1996,5.7263,10.9679,10.3759,6.5367,16.6187,6.0206,10.1594,11.9395,23.1544,23.3188,22.447,17.3913,18.693,7.3941,17.6097,9.4498
2022-09-05,13.456,10.0689,5.7448,10.7056,10.3746,6.5489,16.6219,6.1972,10.2849,11.9804,23.1596,23.3155,22.4497,17.2285,14.8874,7.4345,17.6125,9.4524
2022-09-06,13.3663,10.1025,5.6952,10.8033,10.3716,6.4033,16.5321,6.0071,9.817,11.9205,22.9928,23.3088,22.2774,17.2279,14.4605,7.4064,17.5436,9.4607
2022-09-07,13.1759,10.1177,5.6158,10.8207,10.3101,6.3978,16.767,5.9398,10.1035,11.9654,23.4977,23.1469,22.7872,17.233,14.4393,7.4777,17.8725,9.381
2022-09-08,13.4034,10.1483,5.4618,10.8282,10.2207,6.428,16.8704,5.9031,10.1656,12.0282,23.6309,23.6798,23.07,17.265,14.5399,7.618,17.9875,9.4024
2022-09-09,13.5068,10.3217,5.5523,10.976,10.4788,6.5824,17.0647,6.0079,10.3961,12.242,24.1492,23.8173,23.5321,17.5137,14.8496,7.7716,18.2614,9.5588
2022-09-12,13.7158,10.5456,5.6052,11.1735,10.4647,6.6551,17.1876,5.9674,10.337,12.4432,24.4515,24.0935,23.893,17.7819,15.5108,7.7495,18.4581,9.7394
2022-09-13,13.7153,10.364,5.354,10.9954,10.4485,6.5053,16.5138,5.9323,9.7139,12.2123,23.1182,24.1394,22.9716,17.6405,15.2336,7.6454,17.6715,9.5665
2022-09-14,13.3625,10.3191,5.3128,10.8611,10.1975,6.4816,16.5484,5.9602,10.335,12.1396,23.3114,23.4655,23.0735,17.4172,15.2096,7.6389,17.7407,9.4275
2022-09-15,13.386,10.1587,5.2908,10.7927,10.2514,6.4578,16.4546,5.8896,10.178,12.1572,22.9404,23.5194,22.8903,17.4084,15.1063,7.8518,17.5506,9.3996
2022-09-16,13.1984,10.0192,5.2961,10.615,10.1662,6.4463,16.3904,5.8285,10.2625,12.1404,22.8153,23.2638,22.5519,17.1534,15.0904,7.9126,17.4316,9.3057
2022-09-19,13.1405,9.8911,5.2702,10.6624,10.1141,6.5815,16.5054,5.7932,11.383,12.1226,22.9113,23.2506,23.4383,16.9697,15.3851,8.0306,17.5431,9.2247
2022-09-20,13.2076,9.7401,5.2224,10.5589,10.2419,6.6672,16.3463,5.5754,11.2096,12.2486,22.7171,23.3391,23.0451,16.7682,15.3975,8.0748,17.3498,9.1626
2022-09-21,13.024,9.7959,5.1588,10.6426,10.0709,6.6319,16.0737,5.5853,11.2546,12.2314,22.3122,23.0374,22.7028,16.6805,15.4469,7.9748,17.0493,9.1683
2022-09-22,13.0194,9.5859,5.1341,10.4442,9.9138,6.7658,16.0198,5.4977,11.4433,12.0739,22.0572,22.8918,22.1852,16.4011,15.7242,7.9327,16.9126,9.0454
2022-09-23,12.7497,9.333,4.9306,10.2324,9.8083,6.6272,15.7637,5.398,10.9245,11.8021,21.6948,22.8916,21.6241,16.1012,15.6635,7.6892,16.6244,8.6655
2022-09-26,12.5315,9.2838,4.7398,10.1555,9.8225,6.4764,15.5888,5.3241,10.9018,11.6567,21.6141,22.2808,21.3749,15.9068,15.2465,7.5843,16.4595,8.5742
2022-09-27,12.5742,9.245,4.7857,10.0835,9.8606,6.4267,15.5216,5.3277,10.6624,11.7009,21.6488,22.4006,21.4728,16.0129,15.1177,7.6238,16.4286,8.5113
2022-09-28,12.5036,9.2931,4.8323,10.1159,9.5443,6.4583,15.8189,5.2536,10.8611,11.8108,22.0363,22.0886,22.1607,16.2229,15.276,7.8984,16.7503,8.5672
2022-09-29,12.6649,9.1656,4.8328,9.948,9.5191,6.3803,15.5714,5.1889,10.7829,11.7117,21.4386,22.3884,21.736,16.0587,15.0106,7.8944,16.4057,8.4442
2022-09-30,12.4754,9.2939,4.7984,10.0497,9.5621,6.5202,15.3082,5.2663,10.8579,11.555,21.0838,21.9896,21.5663,16.2674,15.3595,7.9229,16.1711,8.4688
2022-10-03,12.4284,9.3551,4.9213,10.1259,9.4959,6.8426,15.7319,5.2877,11.3543,11.8108,21.588,22.2751,22.2782,16.2268,16.1346,8.1033,16.5888,8.6772
2022-10-04,12.9542,9.7987,5.1404,10.5192,9.4948,6.8264,16.1816,5.4171,11.0934,11.9794,22.2548,22.8986,23.2941,16.7332,16.135,8.2595,17.0976,8.9599
2022-10-05,13.1829,9.6811,5.1901,10.3881,10.0417,6.9075,16.1846,5.369,10.6167,11.9443,22.244,23.023,23.0325,16.5664,16.1679,8.2624,17.0685,8.881
2022-10-06,13.1522,9.6061,5.1438,10.3583,10.0164,6.9314,16.0108,5.3577,10.4585,12.0521,22.1319,23.1962,22.9635,16.3823,16.4444,8.3029,16.892,8.7165
2022-10-07,13.0563,9.4676,5.1049,10.2005,9.8611,6.9011,15.6917,5.2232,10.458,11.8948,21.2811,23.0368,22.3188,16.2468,16.2434,8.1907,16.4282,8.6943
2022-10-10,12.8492,9.397,5.0635,10.1866,9.5917,6.7964,15.645,5.1863,10.458,11.853,21.0713,23.0355,22.2274,16.1744,13.3675,8.1364,16.3129,8.6291
2022-10-11,12.7968,9.411,4.9859,10.1558,9.3826,6.7135,15.6836,5.0993,9.88,11.9817,20.8222,22.4249,22.3091,16.1386,13.1782,8.0883,16.2238,8.5722
2022-10-12,12.7694,9.3296,4.9625,10.1096,9.3162,6.7151,15.6857,5.0424,9.8225,11.927,20.8071,22.3953,22.303,16.1023,13.1963,8.1105,16.1826,8.488
2022-10-13,12.7238,9.4531,4.9758,10.2706,9.1434,6.7138,16.1682,5.0726,9.8537,11.9531,21.3146,22.1428,22.8507,16.1772,13.1078,8.1548,16.6131,8.6364
2022-10-14,12.8942,9.5045,4.9388,10.3549,9.2784,6.5866,15.9729,5.0727,9.6056,11.8477,20.6598,22.7845,22.232,16.3677,12.7663,8.0436,16.2248,8.5786
2022-10-17,12.7465,9.731,4.9824,10.541,9.3088,6.7084,16.2731,5.188,9.5138,12.0636,21.4054,22.5108,23.0814,16.6925,13.1005,8.1961,16.6695,8.7505
2022-10-18,12.9444,9.7721,5.0771,10.651,9.4986,6.846,16.4648,5.2076,9.5104,12.1071,21.5849,22.8793,23.2455,16.9072,13.3153,8.2643,16.8715,8.7554
2022-10-19,13.0129,9.6964,5.1049,10.6225,9.2811,6.8741,16.3792,5.1198,9.4536,12.0966,21.4811,22.9712,22.8822,16.6889,13.3242,8.052,16.7525,8.6965
2022-10-20,12.8531,9.77,5.2135,10.6407,9.1533,6.8999,16.3403,5.1526,9.4389,12.1239,21.3821,22.7651,22.5541,16.7386,13.2142,8.0875,16.6283,8.7411
2022-10-21,12.7606,9.6986,5.253,10.637,9.133,7.0434,16.7237,5.182,9.6433,12.3351,21.9179,22.6331,23.0874,16.6708,13.5226,8.1898,17.0327,8.7919
2022-10-24,12.967,9.8527,5.0104,10.8059,8.5823,6.8285,16.9388,5.1457,9.604,12.5357,22.1686,22.8337,23.1706,16.9799,13.2956,8.0293,17.2403,8.8405
2022-10-25,12.9974,10.0701,5.0629,10.9438,8.5769,6.6878,17.0928,5.2083,9.7576,12.7422,22.6388,23.1585,23.7918,17.2749,13.1904,8.2443,17.5167,8.8874
2022-10-26,13.0441,10.1407,5.002,11.0356,8.627,6.5746,17.2675,5.1825,9.5956,13.0052,22.2359,23.1965,23.8362,17.4044,12.7825,8.3587,17.4324,8.9931
2022-10-27,13.04,10.083,5.0435,11.0129,8.705,6.6802,17.4085,5.2346,9.8332,12.7848,21.8834,23.0546,23.8771,17.2223,13.2808,8.4435,17.3418,9.0374
2022-10-28,13.0169,10.1045,5.0436,11.0341,8.4062,6.6777,17.8933,5.2621,9.8095,12.8233,22.5797,22.8334,24.372,17.2855,13.4587,8.4,17.7645,9.0047
2022-10-31,13.1759,10.0669,5.1204,11.0353,8.3287,6.7173,17.9146,5.2901,10.0545,13.0295,22.3209,23.2755,24.3948,17.3829,14.0062,8.4539,17.6403,9.0382
2022-11-01,13.4657,10.1523,5.2001,11.1097,8.7469,6.7683,17.881,5.2901,10.2687,13.248,22.1351,23.3375,24.6671,17.3466,14.1798,8.4493,17.5599,9.1324
2022-11-02,13.4941,10.0671,5.1606,11.0348,8.9906,6.7768,17.605,5.2934,10.0142,13.2679,21.4053,23.3846,23.9476,17.4623,14.4288,8.3525,17.1344,9.046
2022-11-03,13.2251,9.9759,5.0365,10.9161,8.7325,6.772,17.5372,5.2802,10.0465,13.0803,21.2142,23.3717,23.8535,17.3082,14.349,8.4491,17.0188,8.9927
2022-11-04,13.3288,10.2866,5.1586,11.204,9.1199,6.834,17.7935,5.3035,10.0446,13.3241,21.5628,22.8754,24.3882,17.5279,14.5152,8.7942,17.2368,9.2074
2022-11-07,13.2963,10.3124,5.1586,11.2518,9.3952,6.6806,18.024,5.4122,9.7361,13.2234,21.803,23.1647,24.8326,17.5871,13.8888,8.8611,17.4178,9.2452
2022-11-08,13.3834,10.3752,5.2565,11.385,9.3768,6.7291,18.2397,5.5335,9.6186,13.257,21.9942,23.3525,24.9115,17.7455,13.8859,8.8302,17.5301,9.2869
2022-11-09,13.4733,10.3419,5.2517,11.3524,9.2664,6.5881,17.9054,5.5048,9.4772,13.162,21.4915,23.2375,23.3138,17.9019,13.6606,8.7562,17.1795,9.1993
2022-11-10,13.4332,10.576,5.5501,11.7461,9.099,6.3896,18.5691,5.4889,9.9861,13.2905,23.1084,22.8017,24.8186,18.3855,12.8581,8.8558,18.1348,9.313
2022-11-11,13.9724,10.6913,5.4695,11.812,9.7535,6.5323,18.5831,5.5466,10.3211,13.5447,23.5248,26.4652,24.9805,18.3887,12.8817,8.966,18.2983,9.2801
2022-11-14,14.0145,10.7163,5.4828,11.894,9.8872,6.5828,18.4702,5.509,10.3492,13.486,23.3007,26.185,24.7734,18.2459,12.9967,8.9634,18.1446,9.3815
2022-11-15,13.9891,10.7885,5.559,11.9418,10.2503,6.5885,18.5488,5.4458,10.5211,13.451,23.6421,26.2345,25.2109,18.2814,13.0077,8.9261,18.3171,9.5166
2022-11-16,13.9614,10.7711,5.5319,11.81,10.2205,6.4251,18.536,5.3062,10.4364,13.4754,23.3694,26.2878,25.2643,18.141,12.5989,8.9205,18.1813,9.5023
2022-11-17,13.9903,10.7095,5.6052,11.7221,10.189,6.3956,18.5341,5.2249,10.5179,13.3846,23.3243,26.2,24.4347,18.0436,12.529,8.8002,18.117,9.4912
2022-11-18,14.0301,10.8206,5.544,11.8552,10.1577,6.3391,18.6433,5.2311,10.6565,13.4582,23.3181,26.2829,24.5245,18.2458,12.434,8.8169,18.2013,9.5461
2022-11-21,14.0015,10.7612,5.3104,11.8142,9.9599,6.3756,18.6164,5.3259,10.6907,13.4317,23.0855,26.3519,24.3212,18.2861,12.6543,8.8127,18.1272,9.502
2022-11-22,14.0821,10.8098,5.423,11.8339,9.8209,6.2375,18.8341,5.3331,10.8075,13.4908,23.4246,26.5606,24.6574,18.3304,12.4393,9.0046,18.3707,9.6058
2022-11-23,14.3283,10.8894,5.4744,11.8418,9.8783,6.1862,18.8864,5.2982,10.7006,13.5394,23.6826,26.5606,24.7065,18.3887,12.3087,9.076,18.4887,9.6867
2022-11-24,14.3572,10.9321,5.4728,11.9391,9.9586,6.3655,18.8864,5.3038,10.8569,13.5605,23.6816,26.8065,24.7067,18.6631,12.9002,9.0008,18.4888,9.6964
2022-11-25,14.3859,10.9443,5.4639,11.9292,9.9233,6.2076,18.9713,5.2826,11.043,13.4429,23.5207,26.7241,24.7877,18.6681,12.505,8.9854,18.4849,9.7308
2022-11-28,14.337,10.852,5.3479,11.786,9.7714,6.1805,18.7037,5.2443,10.4072,13.2537,23.1867,26.6068,24.3493,18.8281,12.4156,8.7843,18.2065,9.7042
2022-11-29,14.3857,10.8498,5.4664,11.7585,10.2776,6.3505,18.7067,5.2986,11.3657,13.0974,23.0431,26.5028,24.4729,18.6423,12.6642,8.8543,18.1824,9.7434
2022-11-30,14.4575,10.9512,5.4422,11.761,10.4646,6.3657,19.1946,5.3748,11.3764,13.4965,24.1179,26.5112,25.1646,18.7913,12.821,8.9902,18.7558,9.7923
